,Genome,Genus,Species,AA10,AA3,CBM0,CBM13,CBM18,CBM3,CBM32,CBM4,CBM48,CBM5,CBM50,CBM63,CBM67,CBM91,CE1,CE11,CE12,CE2,CE4,CE8,CE9,GH0,GH1,GH102,GH103,GH104,GH105,GH106,GH108,GH113,GH12,GH121,GH127,GH13,GH140,GH146,GH148,GH15,GH153,GH154,GH16,GH18,GH19,GH2,GH23,GH24,GH25,GH26,GH28,GH3,GH30,GH31,GH32,GH33,GH36,GH37,GH38,GH39,GH4,GH42,GH43,GH5,GH51,GH53,GH65,GH68,GH73,GH77,GH78,GH8,GH88,GH91,GH94,GT0,GT1,GT101,GT102,GT11,GT111,GT14,GT19,GT2,GT20,GT21,GT24,GT25,GT26,GT28,GT30,GT32,GT35,GT4,GT41,GT5,GT51,GT52,GT56,GT73,GT8,GT81,GT83,GT84,GT9,GT97,PL0,PL1,PL10,PL11,PL17,PL2,PL22,PL26,PL3,PL35,PL38,PL4,PL9
220,GCA_000406285.1,Dickeya,sp. DW 0440,0,0,0,0,0,0,1,0,2,2,6,1,0,0,1,1,1,0,1,1,2,0,4,1,1,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,1,4,0,0,0,2,4,0,1,1,1,2,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,1,1,2,0,0,0,0,0,1,6,0,0,0,0,1,1,1,0,2,3,1,1,3,0,1,0,0,0,1,1,5,0,0,5,1,0,0,1,1,1,2,0,0,2,3
221,GCA_001644705.1,Dickeya,solani IPO 2222,0,1,0,0,0,0,0,0,2,2,6,1,0,1,1,1,1,0,1,2,1,0,5,1,2,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,5,0,0,1,4,3,1,1,1,2,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,2,0,0,0,0,0,1,12,0,0,0,0,1,1,1,0,2,8,1,1,3,0,1,0,0,1,1,0,4,0,0,7,0,0,0,1,1,1,2,0,1,1,3
222,GCA_023347575.1,Brenneria,tiliae,0,0,0,0,0,0,0,0,2,1,6,0,0,0,0,1,1,0,2,0,1,0,3,1,1,0,2,0,2,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,4,1,0,0,1,4,1,1,2,2,1,2,0,0,3,1,0,0,0,0,0,1,1,2,2,0,0,0,1,1,0,0,0,0,0,0,1,7,1,0,0,0,1,1,1,0,3,2,0,1,3,0,1,0,2,1,0,1,4,0,0,1,0,0,0,1,2,1,0,0,0,1,0
223,GCA_004296685.1,Pectobacterium,versatile,0,1,0,1,0,1,2,0,2,1,6,1,0,0,1,1,1,0,1,2,1,0,10,1,2,0,2,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,6,1,0,0,4,2,0,1,1,1,1,0,1,0,1,1,3,1,0,2,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,7,0,0,0,0,1,1,1,0,2,2,0,1,3,0,1,0,0,1,1,1,3,0,0,6,0,0,0,2,1,1,2,0,0,1,2
224,GCA_922013345.1,Pectobacterium,versatile,0,1,0,1,0,1,1,0,2,1,6,1,0,0,1,1,1,0,1,2,1,0,10,1,1,1,2,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,6,2,0,0,4,2,0,1,1,1,1,0,1,0,1,1,2,1,0,2,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,6,0,0,0,0,1,1,1,1,2,2,1,1,3,0,1,0,1,0,1,1,3,0,0,6,0,0,0,2,1,1,2,0,0,1,2
225,GCA_922022125.1,Pectobacterium,versatile,0,1,0,1,0,1,1,0,2,1,6,1,0,0,1,1,1,0,1,2,1,0,10,1,2,0,2,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,5,1,0,0,4,2,0,1,1,1,1,0,1,0,1,1,2,1,0,2,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,8,0,0,0,0,1,1,1,1,2,3,0,1,3,0,1,0,1,0,1,1,3,0,0,6,0,0,0,2,1,1,2,0,0,1,2
226,GCA_022392805.1,Pectobacterium,carotovorum,0,1,0,1,0,1,2,0,2,1,6,1,0,1,1,1,1,0,1,2,1,1,10,1,2,1,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,5,3,0,0,4,2,0,1,1,1,1,0,1,0,1,1,2,1,0,2,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,7,0,0,0,0,1,1,1,0,2,5,1,1,3,0,1,0,0,0,1,1,4,0,0,6,0,0,0,2,1,1,2,0,1,1,2
227,GCA_020406735.1,Pectobacterium,versatile,0,1,0,1,0,1,1,0,2,1,6,1,0,0,1,1,1,0,1,2,1,0,11,1,1,0,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,8,2,0,0,4,2,0,1,1,1,1,0,1,0,1,1,2,1,0,2,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,9,0,0,0,0,1,1,1,0,2,0,0,1,3,0,1,0,0,0,1,1,3,0,0,6,0,0,0,2,1,1,2,0,0,1,2
228,GCA_016456245.1,Brenneria,sp. L3-3C-1,0,0,0,0,0,1,0,0,2,1,6,0,0,0,1,1,1,0,2,1,1,0,4,1,1,0,2,0,0,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,4,0,0,0,2,2,0,0,3,1,0,1,1,0,4,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,5,1,1,0,0,1,1,1,0,2,4,0,1,3,0,1,0,2,1,0,1,3,0,0,0,0,0,0,1,1,0,1,0,0,0,0
229,GCA_003990515.2,Pectobacterium,brasiliense,0,1,0,1,0,1,3,0,2,1,6,1,0,2,1,1,2,0,1,2,1,1,10,1,2,1,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,8,1,0,0,4,2,0,1,1,1,1,0,1,0,1,1,3,1,0,2,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,9,0,0,0,0,1,1,1,0,2,5,1,1,3,0,1,0,0,1,1,0,4,0,0,6,0,0,0,2,1,0,2,0,1,1,2
230,GCA_004137815.1,Pectobacterium,zantedeschiae,0,1,0,1,0,1,3,0,0,1,5,1,0,0,1,1,1,0,2,2,2,0,10,1,1,0,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,8,2,0,0,6,2,0,1,1,1,0,0,1,0,2,1,2,1,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,1,1,0,0,1,0,0,3,0,0,0,4,1,1,0,4,0,0,2,0,0,0,2,1,1,2,0,0,1,2
231,GCA_002921195.1,Dickeya,solani,0,1,0,0,0,0,0,0,2,2,6,1,0,0,1,1,1,0,1,2,1,0,5,1,2,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,5,0,0,1,3,3,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,2,0,0,0,0,0,1,11,0,0,0,0,1,1,1,0,2,7,1,1,3,0,1,0,0,1,1,0,4,0,0,7,0,0,0,1,1,1,2,0,0,1,3
232,GCA_000011605.1,Pectobacterium,atrosepticum SCRI1043,0,1,0,1,0,1,1,0,2,1,6,1,0,1,1,1,1,0,1,2,1,0,9,1,1,0,2,0,1,0,1,0,0,4,0,0,0,0,1,0,0,0,0,1,9,0,0,0,4,3,0,1,1,1,1,0,1,0,2,1,2,1,0,2,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,10,0,0,0,1,1,1,1,1,2,5,1,1,3,0,1,0,2,1,1,0,4,0,0,6,0,0,0,2,1,1,2,0,1,1,2
233,GCA_946480005.1,Pectobacterium,carotovorum,0,1,0,1,0,1,1,0,2,1,6,1,0,0,1,1,1,0,1,2,1,0,11,1,1,1,2,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,1,7,3,0,0,5,3,0,1,1,1,1,0,1,0,1,1,2,1,0,2,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,7,0,0,0,0,1,1,1,0,2,2,1,1,3,0,1,0,0,1,1,0,4,0,0,6,0,0,0,2,1,1,2,1,0,1,2
234,GCA_013449605.1,Pectobacterium,versatile,0,1,0,1,0,1,1,0,2,1,7,1,0,0,1,1,1,0,1,2,1,0,10,1,2,0,2,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,9,1,0,0,3,2,0,1,1,1,1,0,1,0,1,1,3,1,0,2,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,8,0,0,0,0,1,1,1,0,2,4,1,1,3,0,1,0,0,1,1,1,3,0,0,6,0,0,0,2,1,1,2,0,0,1,2
235,GCA_016950015.1,Pectobacterium,brasiliense,0,1,0,1,0,1,3,0,2,1,6,1,0,0,1,1,2,0,1,2,1,0,9,1,2,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,5,1,0,0,4,2,0,1,1,1,1,0,1,0,1,1,3,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,8,0,0,0,1,1,1,1,1,2,2,0,1,3,0,1,0,1,1,1,0,3,0,0,6,0,0,0,2,1,0,2,0,0,1,2
236,GCA_013450045.1,Pectobacterium,odoriferum,0,1,0,1,0,1,3,0,2,1,6,1,0,0,1,1,1,0,0,2,1,0,9,1,1,0,2,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,6,2,0,0,4,2,0,0,2,1,0,0,1,0,3,1,1,1,0,2,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,6,0,0,0,0,1,1,1,1,2,4,1,1,3,0,1,0,1,1,1,1,4,0,0,6,0,0,0,2,1,1,2,0,0,1,2
237,GCA_004296675.1,Pectobacterium,versatile,0,1,0,1,0,1,2,0,2,1,6,1,0,0,1,1,1,0,1,2,1,0,9,1,1,0,2,0,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,5,3,0,0,4,2,0,1,1,1,1,0,1,0,1,1,3,1,0,2,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,9,0,0,0,0,1,1,1,0,2,4,0,1,3,0,1,0,1,1,1,1,3,0,0,6,0,0,0,2,1,1,2,0,0,1,2
238,GCA_014604455.1,Pectobacterium,carotovorum subsp. carotovorum,0,1,0,1,0,1,1,0,2,1,6,1,0,0,1,1,1,0,1,2,1,0,10,1,2,0,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,5,2,0,0,4,2,0,1,1,1,1,0,1,0,1,1,2,1,0,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,6,0,0,0,0,1,1,1,0,2,4,1,1,3,0,1,0,0,1,1,0,5,0,0,6,0,0,0,2,1,1,2,0,0,1,2
239,GCA_022359135.1,Brenneria,goodwinii,0,0,0,0,0,1,0,0,2,1,5,0,0,0,0,1,1,0,1,0,1,0,6,1,1,1,2,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,1,5,1,0,0,1,4,0,2,4,0,1,2,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,9,1,1,0,0,1,1,1,0,2,2,0,1,3,0,1,0,2,1,1,1,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0
240,GCA_002250215.1,Pectobacterium,carotovorum,0,1,0,1,0,1,2,0,2,1,6,1,0,0,1,1,1,0,1,2,1,0,10,1,1,1,2,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,6,2,0,0,4,2,0,1,2,1,1,0,1,0,2,1,2,1,0,2,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,8,0,0,0,0,1,1,1,0,2,2,1,1,3,0,1,0,1,0,1,0,3,0,0,6,0,0,0,2,1,1,2,0,0,1,2
241,GCA_001984535.1,Pectobacterium,actinidiae,0,1,0,1,0,1,1,0,2,1,6,1,0,0,1,1,1,0,1,2,1,0,11,1,1,0,2,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,8,1,0,0,3,2,0,0,2,1,1,0,1,0,2,1,1,1,0,2,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,7,1,0,0,0,1,1,1,0,2,0,0,1,3,0,1,0,1,1,1,1,3,0,0,6,0,1,0,2,1,1,2,1,0,1,1
242,GCA_013334145.1,Dickeya,solani,0,1,0,0,0,0,0,0,2,2,6,1,0,1,1,1,1,0,1,2,1,0,5,1,2,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,5,0,0,1,4,3,1,1,1,2,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,2,0,0,0,0,0,1,12,0,0,0,0,1,1,1,0,2,8,1,1,3,0,1,0,0,1,1,0,4,0,0,7,0,0,0,1,1,1,2,0,1,1,3
243,GCA_024343355.1,Pectobacterium,carotovorum subsp. carotovorum,1,1,0,1,0,1,1,0,2,1,6,0,0,0,1,1,1,0,1,2,1,0,7,1,1,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,8,2,0,0,4,2,0,1,1,1,1,0,1,0,1,1,2,1,0,2,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,4,0,0,0,0,1,1,1,0,2,5,1,1,3,0,1,0,1,1,1,0,3,0,0,5,0,1,0,2,1,0,1,0,0,1,2
244,GCA_018141505.2,Pectobacterium,versatile,0,1,0,1,0,1,1,0,2,1,5,1,0,1,1,1,1,0,0,2,1,1,10,1,2,0,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,5,2,0,0,4,2,0,1,1,1,1,0,1,0,1,1,2,1,0,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,8,0,0,0,0,1,1,1,0,2,7,1,1,3,0,1,0,0,1,1,0,5,0,0,6,0,0,0,1,1,1,2,0,1,1,3
245,GCA_000754695.1,Pectobacterium,brasiliense,0,1,0,1,0,1,1,0,2,1,7,1,0,0,1,1,1,0,1,2,1,0,11,1,1,0,2,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,7,1,0,0,4,2,0,1,2,1,1,0,1,0,2,1,2,1,0,2,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,8,0,0,0,0,1,1,1,0,2,1,1,1,3,0,1,0,1,1,1,0,3,0,0,6,0,0,0,2,1,1,2,0,0,1,2
246,GCA_022748005.1,Dickeya,dianthicola,0,0,0,0,0,0,1,0,2,2,6,2,0,0,1,1,1,1,1,2,1,0,5,1,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,7,1,0,0,3,3,0,1,2,1,1,0,0,0,0,1,1,2,0,1,0,0,1,1,0,1,0,1,1,1,2,0,0,0,0,0,1,8,0,0,0,0,1,1,1,0,2,5,1,1,3,0,1,0,0,1,1,1,4,0,0,7,0,0,0,1,1,1,2,0,0,2,3
247,GCA_000784725.1,Dickeya,chrysanthemi,0,0,0,0,0,0,2,0,2,2,6,1,0,0,1,1,1,0,1,2,1,0,5,1,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,5,0,0,0,4,3,0,1,1,1,1,0,0,0,0,1,2,1,0,1,0,0,2,1,1,1,0,0,0,1,2,0,0,0,0,0,1,8,0,0,0,0,1,1,1,0,2,11,1,1,3,0,1,0,0,1,1,0,4,0,0,7,1,0,0,1,1,0,2,0,0,2,3
248,GCA_000749915.1,Pectobacterium,parvum,1,1,0,1,0,1,1,0,2,1,6,0,0,0,1,1,1,0,1,2,1,0,7,1,1,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,6,1,0,0,4,2,0,1,1,1,1,0,1,0,1,1,2,1,0,2,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,5,0,0,0,0,1,1,1,0,2,5,1,1,3,0,1,0,2,1,1,0,3,0,0,5,0,1,0,1,1,0,1,0,0,1,2
249,GCA_003269905.1,Lonsdalea,populi,0,0,0,0,0,0,1,0,0,1,6,1,0,0,0,1,0,0,1,0,0,0,2,1,1,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,5,0,0,0,1,2,0,1,2,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,2,0,0,1,1,0,0,0,0,0,0,1,6,2,0,0,0,1,1,1,0,0,9,0,0,3,0,1,0,0,1,0,1,4,0,0,2,0,0,0,0,0,0,1,0,0,0,1
250,GCA_002921235.2,Pectobacterium,versatile,0,1,0,1,0,1,1,0,2,1,5,1,0,1,1,1,1,0,0,2,1,0,9,1,1,0,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,6,0,0,0,4,2,0,1,1,1,1,0,1,0,1,1,2,1,0,2,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,7,0,0,0,0,1,1,1,0,2,6,1,1,3,0,1,0,3,1,1,1,3,0,0,6,0,0,0,2,1,1,2,0,1,0,2
251,GCA_003269485.1,Lonsdalea,populi,0,0,0,0,0,0,1,0,0,1,6,1,0,0,0,1,0,0,1,0,1,0,2,0,1,0,0,0,2,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,5,0,0,0,1,2,0,1,2,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,2,0,0,0,1,0,0,0,0,0,0,1,7,2,0,0,0,1,1,1,0,0,10,0,0,3,0,1,0,0,1,0,0,4,0,0,2,0,0,0,0,0,0,1,0,0,0,1
252,GCA_020296625.1,Pectobacterium,brasiliense,0,1,0,1,0,1,1,0,2,1,6,1,0,0,1,1,1,0,1,2,1,0,11,1,1,1,2,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,8,3,0,0,4,2,0,1,2,1,1,0,1,0,2,1,2,1,0,2,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,8,0,0,0,0,1,1,1,0,2,2,0,1,3,0,1,0,2,1,1,0,4,0,0,6,0,1,0,2,1,1,2,0,0,1,2
253,GCA_020406615.1,Pectobacterium,versatile,0,1,0,1,0,1,2,0,2,1,6,1,0,0,1,1,1,0,1,2,1,0,10,1,2,0,2,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,7,1,0,0,4,2,0,1,1,1,1,0,1,0,1,1,3,1,0,2,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,5,0,0,0,0,1,1,1,0,2,4,1,1,3,0,1,0,2,1,1,1,3,0,0,6,0,0,0,2,1,1,2,0,0,1,2
254,GCA_029075705.1,Pectobacterium,polaris,0,1,0,1,0,1,1,0,2,1,6,1,0,0,1,1,1,0,1,2,1,0,10,1,2,0,2,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,9,1,0,0,4,2,1,1,2,1,1,0,1,0,1,1,2,1,0,2,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,5,0,0,0,0,1,1,1,0,2,2,0,1,3,0,1,0,2,1,1,0,4,0,0,6,0,1,0,2,1,1,1,0,0,1,2
255,GCA_002764035.1,Pectobacterium,brasiliense,0,1,0,1,0,1,1,0,2,1,6,1,0,1,1,1,2,0,2,2,1,1,11,1,2,0,2,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,1,7,1,0,0,4,2,0,1,1,1,1,0,1,0,1,1,2,1,0,2,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,8,0,0,0,0,1,1,1,0,2,5,1,1,3,0,1,0,0,1,1,1,4,0,0,6,0,0,0,2,1,1,2,0,1,1,2
256,GCA_002291445.1,Brenneria,goodwinii,0,0,0,0,0,1,0,0,2,1,5,0,0,0,0,1,1,0,1,0,1,0,6,1,1,0,2,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,4,2,0,0,1,4,0,2,4,0,1,2,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,8,1,1,0,0,1,1,1,0,2,3,1,1,3,0,1,0,2,1,1,1,4,0,0,0,0,0,0,1,1,0,1,0,0,0,0
257,GCA_018095745.1,Pectobacterium,versatile,0,1,0,1,0,1,1,0,2,1,6,1,0,0,1,1,1,0,1,2,1,0,10,1,2,0,2,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,8,3,0,0,4,2,0,1,1,1,1,0,1,0,1,1,3,1,0,2,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,8,0,0,0,0,1,1,1,0,2,4,1,1,3,0,1,0,2,1,1,1,3,0,0,6,0,0,0,2,1,1,2,0,0,1,2
258,GCA_014042225.1,Pectobacterium,aroidearum,0,1,0,1,0,1,2,0,2,1,6,1,0,0,1,1,1,0,1,2,1,0,11,1,1,0,2,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,1,8,2,0,0,5,3,0,1,1,1,1,0,1,0,1,1,2,1,0,2,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,7,0,0,0,0,1,1,1,0,2,1,1,1,3,0,1,0,1,1,1,0,4,0,0,6,0,0,0,2,1,1,2,1,0,1,2
259,GCA_018361045.1,Dickeya,dianthicola,0,0,0,0,0,0,1,0,2,2,6,2,0,1,1,1,1,1,1,2,1,0,5,1,2,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,9,1,0,0,3,3,0,1,2,1,1,0,0,0,0,1,1,2,0,1,0,0,1,1,0,1,0,1,1,1,2,0,0,0,0,0,1,11,0,0,0,0,1,1,1,0,2,5,1,1,3,0,1,0,0,1,1,1,4,0,0,7,0,0,0,1,1,1,2,0,1,2,3
260,GCA_020166455.1,Pectobacterium,versatile,0,1,0,0,0,1,2,0,2,1,6,1,0,0,1,1,1,0,0,2,1,0,9,1,1,0,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,8,2,0,0,4,3,0,1,1,1,1,0,1,0,1,1,2,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,7,0,0,0,1,1,1,1,1,2,5,0,1,3,0,1,0,2,1,1,0,4,0,0,5,0,0,0,2,1,0,2,0,0,1,2
261,GCA_022748085.1,Dickeya,dianthicola,0,0,0,0,0,0,1,0,2,2,6,2,0,0,1,1,1,1,1,2,1,0,5,1,2,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,8,0,0,0,3,3,0,1,2,1,1,0,0,0,0,1,1,2,0,1,0,0,1,1,1,1,0,1,1,1,2,0,0,0,0,0,1,8,0,0,0,0,1,1,1,0,2,5,1,1,3,0,1,0,0,1,1,1,4,0,0,7,0,0,0,1,1,1,2,0,0,2,3
262,GCA_003628735.1,Pectobacterium,parmentieri,0,0,0,1,0,1,1,0,2,1,6,1,0,3,1,1,1,0,1,2,2,0,7,1,1,0,2,0,1,0,1,0,0,3,0,0,0,0,1,0,0,0,0,1,6,0,0,0,3,3,0,1,1,1,2,0,1,0,0,2,3,1,0,2,1,0,3,1,0,1,0,0,0,1,1,0,0,1,0,0,1,11,0,0,0,0,1,1,1,0,2,7,0,1,3,0,1,0,2,0,1,0,3,0,0,5,0,0,0,2,1,1,1,0,1,1,2
263,GCA_022358805.1,Brenneria,goodwinii,0,0,0,0,0,1,0,0,2,1,5,0,0,0,0,1,1,0,1,0,1,0,6,1,1,1,2,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,1,5,1,0,0,1,4,0,2,4,0,1,2,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,8,1,1,0,0,1,1,1,0,2,2,0,1,3,0,1,0,2,1,1,1,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0
264,GCA_000740965.1,Pectobacterium,atrosepticum,0,1,0,1,0,1,1,0,2,1,6,1,0,1,1,1,1,0,1,2,1,0,9,1,1,0,2,0,0,0,1,0,0,4,0,0,0,0,1,0,0,0,0,1,10,1,0,0,4,3,0,1,1,1,1,0,1,0,2,1,2,1,0,2,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,10,0,0,0,1,1,1,1,1,2,5,1,1,3,0,1,0,2,1,1,0,4,0,0,6,0,0,0,2,1,1,2,0,1,1,2
265,GCA_014893095.1,Dickeya,dianthicola,0,0,0,0,0,0,1,0,3,2,6,2,0,1,1,1,1,1,1,2,1,0,5,1,2,2,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,5,0,0,0,3,4,0,1,1,1,1,0,0,0,0,1,1,2,0,1,0,0,1,1,1,1,0,0,0,1,2,0,0,0,0,0,1,13,0,0,0,0,1,1,1,0,2,5,1,1,3,0,1,0,0,1,1,0,4,0,0,7,0,0,0,1,1,1,2,0,1,2,3
266,GCA_022477975.1,Pectobacterium,sp. PL64,0,1,0,1,0,1,3,0,1,1,5,1,0,1,1,1,1,0,0,2,1,0,10,1,2,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,9,2,0,0,3,1,0,1,2,1,1,0,1,0,1,1,2,1,0,2,0,0,1,0,0,1,0,0,0,2,0,1,0,0,0,0,0,10,0,0,0,0,1,1,1,1,2,3,1,1,3,0,1,0,2,1,1,0,4,0,0,6,0,1,0,1,1,1,2,0,1,1,2
267,GCA_000696465.1,Pectobacterium,atrosepticum,0,1,0,1,0,1,1,0,2,1,6,1,0,1,1,1,1,0,1,2,1,0,9,1,1,0,2,0,0,0,1,0,0,4,0,0,0,0,1,0,0,0,0,1,9,0,0,0,4,3,0,1,1,1,1,0,1,0,2,1,2,1,0,2,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,10,0,0,0,1,1,1,1,1,2,5,1,1,4,0,1,0,2,1,1,0,4,0,0,6,0,0,0,2,1,1,2,0,1,1,2
268,GCA_922015415.1,Pectobacterium,versatile,0,1,0,1,0,1,1,0,2,1,6,1,0,0,1,1,1,0,1,2,1,0,10,1,2,0,2,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,6,1,0,0,4,2,0,1,1,1,1,0,1,0,1,1,2,1,0,2,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,7,0,0,0,0,1,1,1,0,2,3,1,1,3,0,1,0,0,1,1,1,3,0,0,6,0,0,0,2,1,1,2,0,0,1,2
269,GCA_024343035.1,Pectobacterium,carotovorum subsp. carotovorum,0,1,0,1,0,1,3,0,2,1,6,1,0,0,1,1,1,0,1,2,1,0,10,1,2,0,2,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,1,7,2,0,0,5,3,0,1,1,1,1,0,1,0,1,1,2,1,0,2,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,8,0,0,0,0,1,1,1,1,2,2,1,1,3,0,1,0,5,1,1,0,3,0,0,6,0,0,0,2,1,1,2,1,0,1,2
270,GCA_014946905.1,Pectobacterium,quasiaquaticum,0,0,0,1,0,1,1,0,2,1,6,1,0,0,1,1,1,0,0,1,1,0,9,1,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,6,1,0,0,3,2,0,1,1,1,1,0,2,0,1,1,2,1,0,2,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,4,0,0,0,0,1,1,1,0,2,1,0,1,3,0,1,0,1,0,0,1,3,0,0,4,0,0,0,2,1,1,1,0,0,1,2
271,GCA_009874415.1,Dickeya,solani,0,1,0,0,0,0,0,0,2,2,6,1,0,0,1,1,1,0,1,2,1,0,5,1,2,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,5,0,0,1,4,3,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,2,0,0,0,0,0,1,11,0,0,0,0,1,1,1,0,2,7,1,1,3,0,1,0,0,1,1,0,4,0,0,7,0,0,0,1,1,1,2,0,0,1,3
